Cell_Lat,Cell_Lon,Contagem,Cell_Freq,Nearest_Municipio
-17.9,-51.0,747,0.0005515658711418078,RIO VERDE
-17.9,-50.9,561,0.00041422818435147814,RIO VERDE
-17.9,-50.8,781,0.0005766706095873519,RIO VERDE
-17.9,-50.7,659,0.0004865889010474583,SANTA HELENA DE GOIÁS
-17.9,-50.6,793,0.0005855311055093087,SANTA HELENA DE GOIÁS
-17.9,-50.5,1093,0.0008070435035582275,SANTA HELENA DE GOIÁS
-17.9,-50.4,1036,0.0007649561479289329,TURVELÂNDIA
-17.9,-50.3,1057,0.0007804620157923572,TURVELÂNDIA
-17.9,-50.2,1289,0.0009517649369501878,PORTEIRÃO
-17.9,-50.1,494,0.00036475708212055293,PORTEIRÃO
-17.9,-50.0,489,0.00036106520881973764,PORTEIRÃO
-17.9,-49.9,226,0.00016687267319685217,VICENTINÓPOLIS
-17.9,-49.8,208,0.00015358192931391704,GOIATUBA
-17.9,-49.7,320,0.00023627989125218004,GOIATUBA
-17.9,-49.6,127,9.377358184070895e-05,JOVIÂNIA
-17.9,-49.5,136,0.00010041895378217652,JOVIÂNIA
-17.9,-49.4,240,0.00017720991843913505,ALOÂNDIA
-17.9,-49.3,368,0.00027172187494000705,MORRINHOS
-17.9,-49.2,203,0.00014989005601310173,MORRINHOS
-17.9,-49.1,725,0.0005353216286182205,BURITI ALEGRE
-17.9,-49.0,133,9.820382980168733e-05,BURITI ALEGRE
-17.9,-48.9,85,6.276184611386032e-05,ÁGUA LIMPA
-17.9,-48.8,216,0.00015948892659522153,ÁGUA LIMPA
-17.9,-48.7,264,0.00019493091028304854,MARZAGÃO
-17.9,-48.6,335,0.000247355511154626,MARZAGÃO
-17.9,-48.5,313,0.0002311112686310386,CORUMBAÍBA
-17.9,-48.4,121,8.934333387973059e-05,CORUMBAÍBA
-17.9,-48.3,162,0.00011961669494641616,NOVA AURORA
-17.9,-48.2,220,0.00016244242523587378,NOVA AURORA
-17.9,-48.1,113,8.343633659842608e-05,GOIANDIRA
-17.9,-48.0,159,0.00011740157096592696,GOIANDIRA
-17.9,-47.9,125,9.229683252038283e-05,CATALÃO
-17.9,-47.8,136,0.00010041895378217652,CATALÃO
-17.9,-47.7,295,0.00021782052474810347,CATALÃO
-17.9,-47.6,109,8.048283795777383e-05,CATALÃO
-17.9,-47.5,35,2.5843113105707193e-05,CATALÃO
-17.9,-47.4,69,5.0947851551251326e-05,DAVINÓPOLIS
-17.8,-53.2,11,8.12212126179369e-06,MINEIROS
-17.8,-53.1,766,0.000565594989684906,MINEIROS
-17.8,-53.0,947,0.0006992408031744204,MINEIROS
-17.8,-52.9,44,3.248848504717476e-05,MINEIROS
-17.8,-52.8,84,6.202347145369726e-05,MINEIROS
-17.8,-52.7,196,0.00014472143339196028,MINEIROS
-17.8,-52.6,225,0.0001661342985366891,MINEIROS
-17.8,-52.5,337,0.0002488322604749521,MINEIROS
-17.8,-52.4,535,0.0003950304431872385,PEROLÂNDIA
-17.8,-52.3,125,9.229683252038283e-05,PEROLÂNDIA
-17.8,-52.2,194,0.00014324468407163416,PEROLÂNDIA
-17.8,-52.1,450,0.0003322685970733782,PEROLÂNDIA
-17.8,-52.0,170,0.00012552369222772064,JATAÍ
-17.8,-51.9,247,0.00018237854106027646,JATAÍ
-17.8,-51.8,317,0.00023406476727169087,JATAÍ
-17.8,-51.7,257,0.0001897622876619071,JATAÍ
-17.8,-51.6,652,0.00048142027842631687,JATAÍ
-17.8,-51.5,896,0.0006615836955061042,JATAÍ
-17.8,-51.4,609,0.0004496701680393052,JATAÍ
-17.8,-51.3,274,0.00020231465688467918,RIO VERDE
-17.8,-51.2,37,2.731986242603332e-05,RIO VERDE
-17.8,-51.1,800,0.0005906997281304501,RIO VERDE
-17.8,-51.0,855,0.0006313103344394186,RIO VERDE
-17.8,-50.9,388,0.0002864893681432683,RIO VERDE
-17.8,-50.8,457,0.00033743721969451963,RIO VERDE
-17.8,-50.7,493,0.0003640187074603899,SANTA HELENA DE GOIÁS
-17.8,-50.6,1347,0.0009945906672396453,SANTA HELENA DE GOIÁS
-17.8,-50.5,1722,0.001271481164800794,SANTA HELENA DE GOIÁS
-17.8,-50.4,799,0.0005899613534702871,TURVELÂNDIA
-17.8,-50.3,463,0.000341867467655498,TURVELÂNDIA
-17.8,-50.2,404,0.0002983033627058773,TURVELÂNDIA
-17.8,-50.1,680,0.0005020947689108826,PORTEIRÃO
-17.8,-50.0,673,0.0004969261462897411,VICENTINÓPOLIS
-17.8,-49.9,398,0.00029387311474489896,VICENTINÓPOLIS
-17.8,-49.8,122,9.008170853989365e-05,VICENTINÓPOLIS
-17.8,-49.7,165,0.00012183181892690534,JOVIÂNIA
-17.8,-49.6,44,3.248848504717476e-05,JOVIÂNIA
-17.8,-49.5,85,6.276184611386032e-05,ALOÂNDIA
-17.8,-49.4,124,9.155845786021977e-05,ALOÂNDIA
-17.8,-49.3,144,0.00010632595106348102,MORRINHOS
-17.8,-49.2,182,0.0001343841881496774,MORRINHOS
-17.8,-49.1,171,0.00012626206688788372,MORRINHOS
-17.8,-49.0,190,0.00014029118543098192,MORRINHOS
-17.8,-48.9,53,3.913385698864232e-05,RIO QUENTE
-17.8,-48.8,511,0.000377309451343325,RIO QUENTE
-17.8,-48.7,33,2.4366363785381068e-05,RIO QUENTE
-17.8,-48.6,499,0.0003684489554213683,CALDAS NOVAS
-17.8,-48.5,487,0.0003595884594994115,CALDAS NOVAS
-17.8,-48.4,299,0.00022077402338875575,CALDAS NOVAS
-17.8,-48.3,186,0.00013733768679032965,NOVA AURORA
-17.8,-48.2,415,0.000306425483967671,NOVA AURORA
-17.8,-48.1,184,0.00013586093747000353,GOIANDIRA
-17.8,-48.0,367,0.000270983500279844,GOIANDIRA
-17.8,-47.9,196,0.00014472143339196028,CATALÃO
-17.8,-47.8,284,0.0002096984034863098,CATALÃO
-17.8,-47.7,236,0.00017425641979848278,CATALÃO
-17.8,-47.6,213,0.00015727380261473234,CATALÃO
-17.8,-47.5,185,0.0001365993121301666,CATALÃO
-17.8,-47.4,158,0.0001166631963057639,CATALÃO
-17.8,-47.3,27,1.993611582440269e-05,CATALÃO
-17.7,-53.2,493,0.0003640187074603899,MINEIROS
-17.7,-53.1,1504,0.0011105154888852462,MINEIROS
-17.7,-53.0,1139,0.0008410087379257284,MINEIROS
-17.7,-52.9,592,0.0004371177988165331,MINEIROS
-17.7,-52.8,83,6.12850967935342e-05,MINEIROS
-17.7,-52.7,108,7.974446329761077e-05,MINEIROS
-17.7,-52.6,107,7.90060886374477e-05,MINEIROS
-17.7,-52.5,94,6.940721805532788e-05,MINEIROS
-17.7,-52.4,209,0.0001543203039740801,PEROLÂNDIA
-17.7,-52.3,650,0.0004799435291059907,PEROLÂNDIA
-17.7,-52.2,284,0.0002096984034863098,PEROLÂNDIA
-17.7,-52.1,526,0.00038838507124577094,PEROLÂNDIA
-17.7,-52.0,206,0.0001521051799935909,PEROLÂNDIA
-17.7,-51.9,393,0.0002901812414440836,JATAÍ
-17.7,-51.8,522,0.0003854315726051187,JATAÍ
-17.7,-51.7,1333,0.0009842534219973624,JATAÍ
-17.7,-51.6,878,0.000648292951623169,JATAÍ
-17.7,-51.5,1087,0.0008026132555972491,JATAÍ
-17.7,-51.4,783,0.0005781473589076781,JATAÍ
-17.7,-51.3,57,4.208735562929457e-05,RIO VERDE
-17.7,-51.2,56,4.134898096913151e-05,RIO VERDE
-17.7,-51.1,132,9.746545514152427e-05,RIO VERDE
-17.7,-51.0,374,0.00027615212290098544,RIO VERDE
-17.7,-50.9,590,0.00043564104949620695,RIO VERDE
-17.7,-50.8,177,0.00013069231484886208,SANTO ANTÔNIO DA BARRA
-17.7,-50.7,531,0.0003920769445465863,SANTO ANTÔNIO DA BARRA
-17.7,-50.6,553,0.00040832118707017365,SANTA HELENA DE GOIÁS
-17.7,-50.5,960,0.0007088396737565402,SANTA HELENA DE GOIÁS
-17.7,-50.4,175,0.00012921556552853596,TURVELÂNDIA
-17.7,-50.3,204,0.00015062843067326477,TURVELÂNDIA
-17.7,-50.2,356,0.0002628613790180503,TURVELÂNDIA
-17.7,-50.1,789,0.0005825776068686565,VICENTINÓPOLIS
-17.7,-50.0,829,0.0006121125932751789,VICENTINÓPOLIS
-17.7,-49.9,291,0.00021486702610745123,VICENTINÓPOLIS
-17.7,-49.8,372,0.0002746753735806593,VICENTINÓPOLIS
-17.7,-49.7,133,9.820382980168733e-05,JOVIÂNIA
-17.7,-49.6,165,0.00012183181892690534,JOVIÂNIA
-17.7,-49.5,60,4.430247960978376e-05,ALOÂNDIA
-17.7,-49.4,593,0.00043785617347669615,ALOÂNDIA
-17.7,-49.3,91,6.71920940748387e-05,MORRINHOS
-17.7,-49.2,182,0.0001343841881496774,MORRINHOS
-17.7,-49.1,389,0.0002872277428034314,MORRINHOS
-17.7,-49.0,232,0.00017130292115783054,MORRINHOS
-17.7,-48.9,107,7.90060886374477e-05,RIO QUENTE
-17.7,-48.8,359,0.0002650765029985395,RIO QUENTE
-17.7,-48.7,145,0.00010706432572364409,CALDAS NOVAS
-17.7,-48.6,812,0.0005995602240524069,CALDAS NOVAS
-17.7,-48.5,1368,0.0010100965351030698,CALDAS NOVAS
-17.7,-48.4,296,0.00021855889940826655,CALDAS NOVAS
-17.7,-48.3,228,0.0001683494225171783,URUTAÍ
-17.7,-48.2,277,0.00020452978086516835,URUTAÍ
-17.7,-48.1,203,0.00014989005601310173,IPAMERI
-17.7,-48.0,284,0.0002096984034863098,IPAMERI
-17.7,-47.9,198,0.0001461981827122864,IPAMERI
-17.7,-47.8,108,7.974446329761077e-05,CATALÃO
-17.7,-47.7,158,0.0001166631963057639,CATALÃO
-17.7,-47.6,461,0.0003403907183351719,CATALÃO
-17.7,-47.5,894,0.000660106946185778,CATALÃO
-17.7,-47.4,192,0.00014176793475130804,CATALÃO
-17.7,-47.3,77,5.685484883255583e-05,CATALÃO
-17.6,-53.2,639,0.00047182140784419703,SANTA RITA DO ARAGUAIA
-17.6,-53.1,569,0.00042013518163278263,SANTA RITA DO ARAGUAIA
-17.6,-53.0,713,0.0005264611326962637,MINEIROS
-17.6,-52.9,623,0.00046000741328158806,MINEIROS
-17.6,-52.8,453,0.0003344837210538674,MINEIROS
-17.6,-52.7,213,0.00015727380261473234,MINEIROS
-17.6,-52.6,340,0.0002510473844554413,PORTELÂNDIA
-17.6,-52.5,1053,0.000777508517151705,PEROLÂNDIA
-17.6,-52.4,557,0.0004112746857108259,PEROLÂNDIA
-17.6,-52.3,1334,0.0009849917966575255,PEROLÂNDIA
-17.6,-52.2,175,0.00012921556552853596,PEROLÂNDIA
-17.6,-52.1,250,0.00018459366504076566,PEROLÂNDIA
-17.6,-52.0,782,0.000577408984247515,PEROLÂNDIA
-17.6,-51.9,418,0.0003086406079481602,PEROLÂNDIA
-17.6,-51.8,722,0.0005331065046377312,JATAÍ
-17.6,-51.7,280,0.00020674490484565755,JATAÍ
-17.6,-51.6,251,0.00018533203970092874,JATAÍ
-17.6,-51.5,402,0.0002968266133855512,JATAÍ
-17.6,-51.4,1101,0.000812950500839532,MONTIVIDIU
-17.6,-51.3,578,0.0004267805535742502,MONTIVIDIU
-17.6,-51.2,257,0.0001897622876619071,RIO VERDE
-17.6,-51.1,76,5.611647417239276e-05,RIO VERDE
-17.6,-51.0,797,0.000588484604149961,RIO VERDE
-17.6,-50.9,202,0.00014915168135293865,RIO VERDE
-17.6,-50.8,237,0.00017499479445864585,SANTO ANTÔNIO DA BARRA
-17.6,-50.7,959,0.000708101299096377,SANTO ANTÔNIO DA BARRA
-17.6,-50.6,558,0.00041201306037098894,SANTO ANTÔNIO DA BARRA
-17.6,-50.5,1186,0.0008757123469533923,SANTO ANTÔNIO DA BARRA
-17.6,-50.4,656,0.0004843737770669691,ACREÚNA
-17.6,-50.3,624,0.0004607457879417511,ACREÚNA
-17.6,-50.2,615,0.0004541004160002835,ACREÚNA
-17.6,-50.1,455,0.00033596047037419354,EDÉIA
-17.6,-50.0,665,0.0004910191490084366,EDÉIA
-17.6,-49.9,351,0.000259169505717235,VICENTINÓPOLIS
-17.6,-49.8,297,0.0002192972740684296,VICENTINÓPOLIS
-17.6,-49.7,185,0.0001365993121301666,PONTALINA
-17.6,-49.6,350,0.0002584311310570719,PONTALINA
-17.6,-49.5,88,6.497697009434952e-05,PONTALINA
-17.6,-49.4,456,0.0003366988450343566,ALOÂNDIA
-17.6,-49.3,190,0.00014029118543098192,ALOÂNDIA
-17.6,-49.2,686,0.000506525016871861,MORRINHOS
-17.6,-49.1,277,0.00020452978086516835,MORRINHOS
-17.6,-49.0,155,0.00011444807232527472,MORRINHOS
-17.6,-48.9,202,0.00014915168135293865,RIO QUENTE
-17.6,-48.8,253,0.00018680878902125486,RIO QUENTE
-17.6,-48.7,235,0.00017351804513831973,CALDAS NOVAS
-17.6,-48.6,211,0.00015579705329440621,CALDAS NOVAS
-17.6,-48.5,243,0.00017942504241962422,CALDAS NOVAS
-17.6,-48.4,264,0.00019493091028304854,CALDAS NOVAS
-17.6,-48.3,264,0.00019493091028304854,URUTAÍ
-17.6,-48.2,141,0.00010411082708299183,URUTAÍ
-17.6,-48.1,103,7.605258999679545e-05,IPAMERI
-17.6,-48.0,144,0.00010632595106348102,IPAMERI
-17.6,-47.9,38,2.805823708619638e-05,IPAMERI
-17.6,-47.8,77,5.685484883255583e-05,CAMPO ALEGRE DE GOIÁS
-17.6,-47.7,256,0.00018902391300174403,CAMPO ALEGRE DE GOIÁS
-17.6,-47.6,348,0.00025695438173674583,CAMPO ALEGRE DE GOIÁS
-17.6,-47.5,1274,0.0009406893170477419,CAMPO ALEGRE DE GOIÁS
-17.6,-47.4,413,0.0003049487346473449,CAMPO ALEGRE DE GOIÁS
-17.6,-47.3,111,8.195958727809995e-05,CATALÃO
-17.5,-53.2,106,7.826771397728464e-05,SANTA RITA DO ARAGUAIA
-17.5,-53.1,127,9.377358184070895e-05,SANTA RITA DO ARAGUAIA
-17.5,-53.0,471,0.0003477744649368025,SANTA RITA DO ARAGUAIA
-17.5,-52.9,671,0.000495449396969415,PORTELÂNDIA
-17.5,-52.8,624,0.0004607457879417511,PORTELÂNDIA
-17.5,-52.7,323,0.00023849501523266924,PORTELÂNDIA
-17.5,-52.6,385,0.00028427424416277913,PORTELÂNDIA
-17.5,-52.5,316,0.0002333263926115278,PORTELÂNDIA
-17.5,-52.4,636,0.00046960628386370784,PEROLÂNDIA
-17.5,-52.3,872,0.0006438627036621906,PEROLÂNDIA
-17.5,-52.2,213,0.00015727380261473234,PEROLÂNDIA
-17.5,-52.1,361,0.0002665532523188656,PEROLÂNDIA
-17.5,-52.0,938,0.0006925954312329527,PEROLÂNDIA
-17.5,-51.9,189,0.00013955281077081884,PEROLÂNDIA
-17.5,-51.8,235,0.00017351804513831973,JATAÍ
-17.5,-51.7,162,0.00011961669494641616,JATAÍ
-17.5,-51.6,170,0.00012552369222772064,JATAÍ
-17.5,-51.5,32,2.3627989125218003e-05,MONTIVIDIU
-17.5,-51.4,96,7.088396737565402e-05,MONTIVIDIU
-17.5,-51.3,152,0.00011223294834478552,MONTIVIDIU
-17.5,-51.2,130,9.598870582119815e-05,MONTIVIDIU
-17.5,-51.1,91,6.71920940748387e-05,MONTIVIDIU
-17.5,-51.0,88,6.497697009434952e-05,MONTIVIDIU
-17.5,-50.9,233,0.0001720412958179936,SANTO ANTÔNIO DA BARRA
-17.5,-50.8,374,0.00027615212290098544,SANTO ANTÔNIO DA BARRA
-17.5,-50.7,146,0.00010780270038380715,SANTO ANTÔNIO DA BARRA
-17.5,-50.6,303,0.000223727522029408,SANTO ANTÔNIO DA BARRA
-17.5,-50.5,532,0.00039281531920674933,SANTO ANTÔNIO DA BARRA
-17.5,-50.4,322,0.00023775664057250616,ACREÚNA
-17.5,-50.3,831,0.000613589342595505,ACREÚNA
-17.5,-50.2,550,0.00040610606308968445,ACREÚNA
-17.5,-50.1,585,0.00043194917619539166,EDÉIA
-17.5,-50.0,597,0.0004408096721173484,EDÉIA
-17.5,-49.9,270,0.0001993611582440269,EDÉIA
-17.5,-49.8,239,0.00017647154377897198,EDEALINA
-17.5,-49.7,160,0.00011813994562609002,EDEALINA
-17.5,-49.6,140,0.00010337245242282877,PONTALINA
-17.5,-49.5,123,9.082008320005671e-05,PONTALINA
-17.5,-49.4,108,7.974446329761077e-05,PONTALINA
-17.5,-49.3,295,0.00021782052474810347,PROFESSOR JAMIL
-17.5,-49.2,634,0.00046812953454338174,PROFESSOR JAMIL
-17.5,-49.1,181,0.00013364581348951433,PIRACANJUBA
-17.5,-49.0,241,0.0001779482930992981,PIRACANJUBA
-17.5,-48.9,146,0.00010780270038380715,PIRACANJUBA
-17.5,-48.8,197,0.00014545980805212333,SANTA CRUZ DE GOIÁS
-17.5,-48.7,210,0.00015505867863424317,SANTA CRUZ DE GOIÁS
-17.5,-48.6,105,7.752933931712158e-05,SANTA CRUZ DE GOIÁS
-17.5,-48.5,291,0.00021486702610745123,SANTA CRUZ DE GOIÁS
-17.5,-48.4,145,0.00010706432572364409,PALMELO
-17.5,-48.3,114,8.417471125858915e-05,URUTAÍ
-17.5,-48.2,381,0.0002813207455221269,URUTAÍ
-17.5,-48.1,111,8.195958727809995e-05,URUTAÍ
-17.5,-48.0,141,0.00010411082708299183,IPAMERI
-17.5,-47.9,103,7.605258999679545e-05,IPAMERI
-17.5,-47.8,97,7.162234203581708e-05,CAMPO ALEGRE DE GOIÁS
-17.5,-47.7,386,0.0002850126188229422,CAMPO ALEGRE DE GOIÁS
-17.5,-47.6,326,0.00024071013921315843,CAMPO ALEGRE DE GOIÁS
